,tr_build_number,tr_status,tr_tests_ran,tr_tests_failed,gh_project_name,gh_lang,gh_team_size,git_num_committers,gh_sloc,git_commit,gh_by_core_team_member,gh_is_pr,gh_pull_req_num,gh_description_complexity,gh_num_commit_comments,gh_num_pr_comments,gh_num_issue_comments
5878,1667,passed,True,False,BuildCraft/BuildCraft,java,5,1,65982,fc3ebfbb8dbf236f16850bb47f08d7338caf8dd8,False,False,,,1,0,0
5920,1704,failed,False,False,BuildCraft/BuildCraft,java,6,1,70214,9a21a93a1d652aaf08a852d2f4a7f77f248eec40,True,False,,,5,0,0
5926,1710,failed,True,False,BuildCraft/BuildCraft,java,6,1,66061,0e16c262d285524a4293e6aa219105e793a316a7,True,False,,,5,0,0
5944,1724,failed,True,False,BuildCraft/BuildCraft,java,6,1,70253,339b52227b606bdb342126d52b3838f7b699d11d,True,False,,,1,0,0
5945,1725,failed,True,False,BuildCraft/BuildCraft,java,6,1,66053,07cdd5b324a05392f0928cc9c3452461875f375b,True,False,,,1,0,0
5956,1736,failed,True,False,BuildCraft/BuildCraft,java,6,1,70752,4599abd2409bcb8e766749b080e866f569fa459a,True,False,,,4,0,0
6031,1833,passed,True,False,BuildCraft/BuildCraft,java,5,1,66086,ebece5a970c2b43cce3b71e52b20b0512dfbf0d3,True,False,,,1,0,0
6110,1889,passed,True,False,BuildCraft/BuildCraft,java,4,1,71954,1e58f6f69e800b7c50aebe3e2c9a328191b82c08,True,False,,,1,0,0
6122,1895,passed,True,False,BuildCraft/BuildCraft,java,4,1,71965,22ba7102b45e4f40de4ce40c10c06ea32b074028,False,True,2814.0,52.0,0,0,2
6123,1896,passed,True,False,BuildCraft/BuildCraft,java,4,1,72004,f7e5e0424495ba29bda25e6d87172deecd7cb6e1,True,False,,,1,0,0
6260,9,passed,False,False,CanCanCommunity/cancancan,ruby,7,1,920,762a3ecf7e85d69c780c863bf5fd88e9ec2d0221,True,True,3.0,31.0,2,0,0
6268,10,passed,False,False,CanCanCommunity/cancancan,ruby,7,1,916,918d227dda517141ce9d5aca6147e0c364761c67,True,True,4.0,111.0,2,0,0
6276,12,passed,False,False,CanCanCommunity/cancancan,ruby,7,1,920,9fb3b3140f0adf632c0888d285faf484a103f54b,False,True,3.0,31.0,0,0,1
6284,13,passed,False,False,CanCanCommunity/cancancan,ruby,7,1,916,d2a14e57bf1d59af2bee589ea9c4a7f53462195d,True,False,,,2,0,0
6348,24,passed,False,False,CanCanCommunity/cancancan,ruby,7,1,916,e64da52c23d2279fcc5284e322cdba21d410ca7f,True,True,7.0,64.0,0,0,4
6364,28,passed,True,False,CanCanCommunity/cancancan,ruby,7,1,929,1cff234a32753a6593e57a5b818c78ee8d5b754a,False,True,3.0,31.0,0,1,3
6436,38,passed,False,False,CanCanCommunity/cancancan,ruby,7,1,926,02403fdd6f0185dd9eea12231996bfd0c4085809,False,True,3.0,31.0,0,7,6
6685,45,passed,False,False,CanCanCommunity/cancancan,ruby,7,1,916,c2d6ea4b96bc84aeb54659837044df410fd8479e,True,True,13.0,179.0,0,0,1
7238,75,errored,False,False,CanCanCommunity/cancancan,ruby,7,1,926,5df8e8d38e3de879ce99e4c32fc6993ea67e2525,True,True,29.0,110.0,0,0,7
7815,116,canceled,False,False,CanCanCommunity/cancancan,ruby,7,1,1017,e1fb7e23c76a5c8d50e165e0c44457afcb8d4be2,True,True,57.0,7.0,0,0,1
7867,122,passed,False,False,CanCanCommunity/cancancan,ruby,7,1,1017,20199ca0dfb79ecbdbf16364f76617480ad9dbb9,True,True,62.0,24.0,0,0,3
8202,141,errored,False,False,CanCanCommunity/cancancan,ruby,7,1,1017,50b8020bb84242a07890a043a055646ebd8594bb,True,True,75.0,15.0,0,0,1
8550,179,passed,False,False,CanCanCommunity/cancancan,ruby,5,1,1023,391519dc40f3f447c7c8f235531aadf9d496730e,True,True,95.0,11.0,0,0,1
8762,191,canceled,False,False,CanCanCommunity/cancancan,ruby,5,1,1063,aa06c8db5f4df8c2b9f4b32bee50b9ffd2471b66,True,True,101.0,11.0,0,0,1
9128,217,errored,False,False,CanCanCommunity/cancancan,ruby,6,1,1065,671a03c87913281c4873703d99f9cb12f824af1f,True,True,147.0,2.0,0,0,1
9359,221,errored,False,False,CanCanCommunity/cancancan,ruby,5,1,1065,4d28efe69254ddad2413db595f675df6e3424193,True,True,148.0,22.0,0,0,1
9868,243,passed,True,False,CanCanCommunity/cancancan,ruby,6,1,1065,8805f7906e78a313615434a7d4fee310013a5248,True,True,159.0,11.0,0,0,2
11006,320,passed,False,False,CanCanCommunity/cancancan,ruby,3,1,1106,b1fb61a5c3e80392cd5b074ee9d4066bb20d8fdc,True,True,221.0,25.0,3,0,6
11075,325,passed,False,False,CanCanCommunity/cancancan,ruby,3,1,1090,01dacdb14e62f6867f4716ffd8057d53ce784e74,True,False,,,3,0,0
12479,224,passed,True,False,Casecommons/pg_search,ruby,5,1,768,6b3574451bae4e1d0afe8270a765ea892e160b27,True,False,,,2,0,0
13522,50,passed,True,False,Casecommons/pg_search,ruby,3,2,704,6c7326a3d1202dd09b11a184fe782c344df5b72c,False,True,62.0,84.0,0,0,5
14201,67,passed,True,False,Casecommons/pg_search,ruby,3,3,704,f843fb885cf1cdfeb2ce18e17ddca649f3fc33fa,True,True,69.0,77.0,0,0,2
14349,290,errored,True,False,Casecommons/pg_search,ruby,3,1,789,adf546e78e4e4c282dc0a548a50a3cc42bd10609,False,True,183.0,43.0,8,4,7
16884,121,passed,False,False,Casecommons/pg_search,ruby,3,1,703,ac0d00c990f5fe512cc821f4d23552e20a646eda,True,True,99.0,40.0,0,0,1
18455,437,passed,True,False,Casecommons/pg_search,ruby,2,2,895,99ec0be8610b55a60c2b2ac787e63f6a1a53f79c,False,True,248.0,195.0,0,0,1
20368,165,errored,True,False,Casecommons/pg_search,ruby,3,1,763,d91270fa3ca1fa0c43bd12d913b7412b7dacdb3c,True,True,118.0,8.0,0,0,2
20392,167,passed,True,False,Casecommons/pg_search,ruby,3,1,763,d32609c965e8f64dbff8948dd6ce6dcb4f8b7b00,False,True,118.0,8.0,0,0,2
21339,115,passed,False,False,Compass/compass-rails,ruby,7,1,526,bf1a6f24b6ef2eb6f47c8f80f0227cd16c55da05,False,True,104.0,20.0,2,0,2
21413,145,passed,False,False,Compass/compass-rails,ruby,6,1,582,0cb39914784d6214c70d57720cd987d183beaf49,True,False,,,3,0,0
21415,152,failed,False,False,Compass/compass-rails,ruby,6,1,582,9c878bbfe39d8c850a73ad25f25c871f19457a63,True,True,128.0,20.0,5,0,0
21417,153,failed,False,False,Compass/compass-rails,ruby,6,2,581,549be85e6d6a526622d006c7d6f4539f3d621e36,True,True,129.0,4.0,4,0,0
21489,207,failed,False,False,Compass/compass-rails,ruby,5,1,519,9fbfb551e20248e188d693af3e4d9bafd05c997a,True,True,173.0,8.0,0,1,2
21504,221,failed,False,False,Compass/compass-rails,ruby,6,1,511,93a0f431c440d67333d9b76252f9abf3dd6ca523,True,False,,,4,0,0
21519,226,passed,False,False,Compass/compass-rails,ruby,4,1,511,b0649cb893394ca589b358e2e7b437c70af2af8f,True,True,190.0,65.0,0,0,2
21522,262,failed,False,False,Compass/compass-rails,ruby,4,1,503,fd334ed8c5b91b591dcc8e1568079046b4ea1906,True,True,191.0,83.0,4,0,0
21540,238,passed,False,False,Compass/compass-rails,ruby,3,1,511,75257305e8cc3f33c4999497928e1a4bf045e227,True,True,200.0,37.0,0,0,1
21674,261,passed,False,False,Compass/compass-rails,ruby,4,1,534,b902823805a6a853c3d296ccb9dcdfdd0fda7f7d,True,True,207.0,22.0,1,0,0
21703,264,passed,False,False,Compass/compass-rails,ruby,4,1,534,0f14dcc643f0067f45607cc6a73f986624d6bd7e,True,False,,,1,0,0
22815,67,errored,False,False,CyberAgent/android-gpuimage,java,1,1,7276,37c9f4634532234c317e546ef078db7cbea4723b,False,False,,,3,0,0
22819,72,errored,False,False,CyberAgent/android-gpuimage,java,1,1,7276,4271f804efdebd0499a82afb39e05336c9029a3a,True,False,,,4,0,0
22842,41,passed,False,False,DSpace/DSpace,java,32,1,182194,a42a1c53c224f008d5696cfd6feefe51a98c8334,True,True,273.0,61.0,0,0,1
22850,80,passed,False,False,DSpace/DSpace,java,33,1,181351,c875743d99ab161ec2e06bab7aea8850bb884cf8,True,False,,,1,0,0
22856,99,passed,False,False,DSpace/DSpace,java,34,1,183771,6bb4cdfe43edbfcfb1185839df22a756907ed4fb,True,True,288.0,10.0,0,0,1
22860,142,passed,False,False,DSpace/DSpace,java,34,2,185679,15cf19dd7ed4c0bb4819a4e5a136bbca38284417,True,True,283.0,8.0,0,0,1
22861,153,passed,False,False,DSpace/DSpace,java,34,1,185730,689d2e52c20c3d376d193dc90796dff7b341716c,True,True,274.0,45.0,0,0,1
22862,160,passed,False,False,DSpace/DSpace,java,35,1,185730,467a04350b8ac9efe5f009e5fdb8723cc380b084,True,True,313.0,51.0,2,0,0
22863,176,passed,False,False,DSpace/DSpace,java,35,1,185730,afb9853b304f929ea48d44a31db16f7d3b6702f9,True,True,322.0,60.0,1,0,0
22864,183,passed,False,False,DSpace/DSpace,java,35,1,185730,862ba4f7e87bed4bbddf2728474fe4e9d3bbd847,True,True,315.0,21.0,1,0,3
22865,243,passed,False,False,DSpace/DSpace,java,35,5,188532,317b912a4c368975237525c4a9dc8b8509fdf1a7,False,True,312.0,16.0,0,0,3
22906,461,passed,True,False,DSpace/DSpace,java,29,1,200441,63b82ba4ab12d370d70b7ea0f244edc70e74f447,True,False,,,1,0,0
22927,558,passed,True,False,DSpace/DSpace,java,27,1,201484,e1ad056a99540aecf819db39276653cadd5ccfc5,True,False,,,3,0,0
22929,561,passed,True,False,DSpace/DSpace,java,27,1,201479,fd505cc0e11efe28cf22d866d3466979a9a08d2d,True,True,429.0,113.0,2,0,0
22930,562,passed,True,False,DSpace/DSpace,java,27,1,201472,e85252650c248e3c8448f17eaf13d8899e43a6ae,True,True,430.0,67.0,2,0,0
22931,565,passed,True,False,DSpace/DSpace,java,27,1,201484,3b1562cca42d2d20ddc683363904d43b43ce8029,True,True,432.0,68.0,3,0,0
22948,577,passed,True,False,DSpace/DSpace,java,25,1,201486,eafc757e3243ca2441c382d5a2037333e99aa663,False,True,435.0,18.0,0,0,4
22962,610,passed,False,False,DSpace/DSpace,java,23,1,161767,340c8b12358d3fbaaffa7cb5b00f4de2cc9bbc56,True,False,,,17,0,0
22964,612,passed,False,False,DSpace/DSpace,java,23,2,181367,7f7db29a40cb0912b5e14f1b75594c987323f43b,False,False,,,16,0,0
22967,615,passed,True,False,DSpace/DSpace,java,23,1,200749,698a7dc179ae21b34b2b026f0c25de1fbf5280d1,True,True,453.0,6.0,10,0,0
22977,635,failed,True,True,DSpace/DSpace,java,22,1,201490,40ff1dfbfe50c49931b0b9f50fdf2c6b4e141353,True,True,433.0,10.0,0,0,4
23018,726,passed,True,False,DSpace/DSpace,java,23,2,201458,53bd4f275d311b514d4e9914d20ef53f84420133,True,True,491.0,44.0,0,0,1
23042,783,passed,True,False,DSpace/DSpace,java,24,1,202260,a2b185ab1895bfc9ca726b11df229193dd962bd1,True,True,514.0,7.0,0,0,1
23047,789,passed,True,False,DSpace/DSpace,java,24,1,202297,9479c47fcb15cbac35ce67f5320a6d108d363faa,True,True,519.0,10.0,1,0,1
23048,791,passed,True,False,DSpace/DSpace,java,24,1,201470,ef1cb4ee0f72cdb806eee2177a4e0b7df537b8ff,True,False,,,1,0,0
23049,792,passed,True,False,DSpace/DSpace,java,24,1,202280,1581ed6a01e73da9747064dfd12c5b39165531cd,False,True,515.0,7.0,4,0,0
23050,793,passed,True,False,DSpace/DSpace,java,24,1,202297,9e2605342032ce3e9b7ccf409fa8579a905b0d64,True,True,520.0,58.0,3,0,0
23051,794,passed,True,False,DSpace/DSpace,java,23,1,202297,05b2fa40bfa836691db9a3b7e4e990b257a07540,True,True,521.0,16.0,3,0,0
23052,799,passed,True,False,DSpace/DSpace,java,23,1,202296,3441757ef7aedf57c5ccd4f3475319ad8d95ce1a,True,True,525.0,12.0,4,0,1
23053,801,passed,True,False,DSpace/DSpace,java,23,1,201470,61ceee39908d306568e46e426796f9d398bd60ab,True,False,,,3,0,0
23054,806,passed,True,False,DSpace/DSpace,java,21,2,202309,d1a9fbb535e0689acd392befd73ded117d75f721,False,True,530.0,138.0,4,0,0
23055,807,passed,True,False,DSpace/DSpace,java,21,1,202297,c794ad0e7e8fb83bf15c688866e18b6a6dc33553,True,True,531.0,7.0,4,0,0
23056,810,passed,True,False,DSpace/DSpace,java,21,2,202734,e0e221fcb74471c0acd8fd2d5f6f70b1eeb4bef6,True,True,530.0,138.0,0,2,1
23057,811,passed,True,False,DSpace/DSpace,java,21,1,202297,94d92a0a74bb260893f07a27056cc7399bc26e0c,True,True,534.0,7.0,4,0,0
23058,812,passed,True,False,DSpace/DSpace,java,21,1,202765,9bf4b07d988bad62993892a7b90c0dd1ecc8ee91,True,True,530.0,138.0,0,0,1
23059,813,passed,True,False,DSpace/DSpace,java,21,1,202301,d6687ab7d62ce3f359fe6f026eb8669a149d5373,True,True,535.0,10.0,4,0,0
23060,815,passed,True,False,DSpace/DSpace,java,21,1,202297,1c233ae55b5ed9d450ecfb3ca98c06f34708060b,True,True,536.0,54.0,4,0,0
23063,824,passed,True,False,DSpace/DSpace,java,20,1,201470,b2f1a98504ecab354bacc46eea0e432b8ec8e951,True,False,,,1,0,0
23064,826,passed,False,False,DSpace/DSpace,java,20,1,181365,5eb55eb0dec74c2f8be4cb5f6c74a45abf8df5a8,True,False,,,5,0,0
23070,834,passed,True,False,DSpace/DSpace,java,19,2,202316,c3140afc147b2a093a22679c1976b45d87d56cab,True,True,543.0,125.0,5,0,0
23071,835,passed,True,False,DSpace/DSpace,java,19,1,202298,87c6df0935996fdf071bb3ba84486659788ef987,True,True,544.0,15.0,1,0,0
23072,836,passed,True,False,DSpace/DSpace,java,19,1,202303,f1401dd322da20277d17300a12f44bf290d6eca3,True,True,545.0,7.0,1,0,0
23073,838,failed,True,True,DSpace/DSpace,java,19,1,201456,7433eda1fcdbc277b6e1d798fd7daf2f0b7d8814,False,False,,,1,0,0
23075,841,passed,False,False,DSpace/DSpace,java,19,1,181351,9ad80cf69766eb67d354bd936544d7574f742bbc,False,False,,,1,0,0
23082,851,passed,True,False,DSpace/DSpace,java,20,2,183985,a3f4ba0c3646fbbedce32149a8d264533c1b95dc,False,True,549.0,73.0,22,0,0
23091,861,passed,True,False,DSpace/DSpace,java,20,1,201486,3b44b62e4c5794d5bcf8797392d8a0363a4fc8e4,True,True,552.0,11.0,6,0,0
23092,862,passed,True,False,DSpace/DSpace,java,19,1,202386,b0a39d6723b629688b9cdc5b375e9fbda76c4572,True,True,553.0,10.0,0,0,1
23098,882,passed,True,False,DSpace/DSpace,java,20,2,202301,1cd96ac8962177a33d8f27583243fb631d805f3b,True,True,561.0,93.0,5,0,0
23109,915,passed,True,False,DSpace/DSpace,java,19,1,201649,13773afd8da87b110ec3a55eaf53bdc4f3e8c42b,False,True,573.0,7.0,0,0,1
23113,920,passed,True,False,DSpace/DSpace,java,19,1,202484,3ace945d4f8c8bb78f33971a8ecf606c8dfd80bb,True,True,575.0,231.0,0,0,1
23125,933,passed,True,False,DSpace/DSpace,java,19,1,202484,661451db9332eb7c4ababe8e8ed3ec0f329e823e,True,True,581.0,39.0,0,0,1
23133,950,passed,True,False,DSpace/DSpace,java,19,1,202492,e2af4e0f16e64f63c62f33c4eec370849c46dfef,True,True,590.0,20.0,0,0,2
23139,981,errored,False,False,DSpace/DSpace,java,19,2,202488,6e20f7e6675c78b2ee9587e3e138aad30b191de9,True,True,587.0,15.0,0,0,1
23140,982,passed,True,True,DSpace/DSpace,java,19,1,202814,d5991ddd875452011210405710f1b51133257ba2,True,True,599.0,23.0,0,0,2
23146,999,passed,True,False,DSpace/DSpace,java,21,1,203540,a1dc45a94ed4192fd7fe2ab4c3e12dd140c2d2bf,False,True,605.0,27.0,0,0,4
23148,1009,passed,True,False,DSpace/DSpace,java,23,1,203535,ab958ba77f985eeccc35d0e6de58a37c7036c1af,True,True,606.0,22.0,1,0,0
23150,1011,passed,True,False,DSpace/DSpace,java,21,1,203579,fa1a9697a7f15ada27eb77e776ada97472757d98,True,True,586.0,41.0,0,0,1
23152,1019,passed,True,False,DSpace/DSpace,java,23,1,203548,56c8e42f68bab8d6cd91901a608f53d946f8fa2d,True,False,,,1,0,0
23154,1023,passed,True,False,DSpace/DSpace,java,23,2,203443,c767287aa1f3fc92e1384859a8c75edf81d756e7,True,True,608.0,33.0,1,0,0
23156,1026,passed,True,False,DSpace/DSpace,java,24,1,203363,b08fbcbc9525d6a0f7ad316673112f5778955040,True,True,610.0,8.0,1,0,0
23157,1028,passed,True,False,DSpace/DSpace,java,23,1,203683,41b76260af4200ab9d07319030e43262ff8d107f,False,True,603.0,149.0,1,0,3
23158,1031,passed,True,False,DSpace/DSpace,java,24,2,203624,0b777f53f833a570366b5c434450c9c3e068b2fb,True,True,365.0,22.0,1,0,3
23159,1037,passed,True,False,DSpace/DSpace,java,24,1,203716,216a645f8ec84c9e3afca06c7c62942b21a6c3a9,False,True,603.0,149.0,1,2,8
23160,1038,passed,False,False,DSpace/DSpace,java,24,1,203559,502aa98bcebb5871979920da0f21b5bd1926c16c,True,True,613.0,187.0,1,0,0
23163,1046,passed,False,False,DSpace/DSpace,java,24,1,203558,bb55980ae116cdf7ada32c3c4efa6a069b0390a5,True,True,617.0,18.0,1,0,0
23168,1055,passed,False,False,DSpace/DSpace,java,24,1,203716,659c00fcbdab075ec6829c6122bbbed5f016bca7,False,True,603.0,149.0,0,4,4
23171,1062,passed,False,False,DSpace/DSpace,java,25,2,203940,1095c0598c9cf5c42237008880844e9531345263,True,True,537.0,75.0,0,0,1
23179,1079,passed,False,False,DSpace/DSpace,java,25,1,203945,476da3510112c3e1c9377444030f9a6eaf39426a,True,True,537.0,75.0,0,0,2
23184,1095,passed,True,False,DSpace/DSpace,java,26,1,203955,198791d6ffff6274cd7ce948a78461785556027e,True,True,637.0,246.0,0,0,1
23186,1100,passed,True,False,DSpace/DSpace,java,28,1,204155,fbccf199e4d6460363136d6c6737bcc032575676,False,True,640.0,9.0,0,0,1
23187,1101,passed,True,False,DSpace/DSpace,java,27,4,208087,ed176614e403a6c3ddabfae4632b4a972ad73fd7,False,True,568.0,101.0,0,0,1
23192,1116,passed,True,False,DSpace/DSpace,java,28,1,204151,f500dabf931ca8235f489d6a3be74d8d951f66a7,True,True,649.0,16.0,0,0,1
23204,1165,passed,True,False,DSpace/DSpace,java,27,1,206702,58c866670e66a7d146b40a9708d4d022789e0f5f,False,True,666.0,36.0,0,0,1
23205,1167,passed,True,False,DSpace/DSpace,java,27,1,206870,643c529f2bd55369c95de80ad9c5f399029cb2d6,False,True,666.0,36.0,0,0,9
23206,1169,passed,True,False,DSpace/DSpace,java,27,1,204532,7e76392c27b642fddc851ae4627d4df9b5024389,True,True,669.0,26.0,0,0,1
23207,1170,passed,True,False,DSpace/DSpace,java,27,1,203444,9463af4ae9955b80063201e8c99ce6e193302a6b,True,True,608.0,33.0,1,0,0
23209,1172,passed,True,False,DSpace/DSpace,java,27,1,207075,32b5a5665ca3daaf55c43802746cc78eba06139d,False,True,666.0,36.0,0,0,1
23210,1173,passed,True,False,DSpace/DSpace,java,27,1,204500,ae5fb5cac6970ece0c7d94ff4bb977b779cb78e5,True,True,670.0,14.0,0,0,1
23215,1185,passed,True,False,DSpace/DSpace,java,27,2,204529,0988f7c52cf2a7052d845fa5eb2de2d3996348d4,True,True,679.0,68.0,1,0,0
23216,1188,passed,True,False,DSpace/DSpace,java,27,1,203623,2b7aa266661444eca9229ae59b49bb8e37967471,True,True,682.0,8.0,2,0,0
23217,1189,passed,True,False,DSpace/DSpace,java,27,1,205050,e5ee8a3576ff3ae79bfacd208125cb22e73681a5,False,True,675.0,148.0,1,0,1
23218,1190,passed,True,False,DSpace/DSpace,java,27,1,204500,23bcbc7469b206a7524340b6ec50a66e202ea315,True,True,683.0,19.0,1,0,0
23219,1195,passed,True,False,DSpace/DSpace,java,27,1,204497,4efe5a75d024b2e1af20ed584baf84a17775131b,True,True,687.0,22.0,4,0,0
23220,1196,passed,True,False,DSpace/DSpace,java,27,1,204500,f5313bb88e9d101ba783d23ea5b7fbccbab74a35,True,True,688.0,12.0,4,0,0
23221,1197,failed,True,False,DSpace/DSpace,java,27,1,204551,61bab0cd0484065097c0829099fdd9fa18a803ab,True,True,669.0,26.0,4,0,2
23222,1198,passed,True,False,DSpace/DSpace,java,27,1,204500,c9267e7c796f0f352f3cd9b41d117fa1176101f4,True,True,689.0,14.0,4,0,0
23223,1199,passed,True,False,DSpace/DSpace,java,27,1,204482,f81d733cd337a41a3082987067c4a1cb60ab3834,True,True,690.0,7.0,4,0,0
23224,1204,passed,True,False,DSpace/DSpace,java,27,1,207216,0662dc63819f0069cabe9a97e9b7038223431ddd,True,True,666.0,36.0,0,0,1
23226,1211,passed,True,False,DSpace/DSpace,java,27,1,207077,15b96069059b4cf098be9004bd8baf7c77b37293,False,True,666.0,36.0,0,0,1
23229,1218,passed,True,False,DSpace/DSpace,java,28,1,204500,0e973bb724ea33bb3e709073722bca74fc3acb82,True,True,681.0,11.0,4,0,1
23231,1223,passed,True,False,DSpace/DSpace,java,28,1,204551,afcf19faf0f0a5ead225b0f10be2dae86233d6ed,True,True,669.0,26.0,0,0,1
23239,1289,passed,False,False,DSpace/DSpace,java,28,1,181423,1cc4be6f1aa4247fa543022aeee99f3556fe7550,True,False,,,6,0,0
23240,1290,passed,True,False,DSpace/DSpace,java,28,1,201649,1640ce150569e127568fcabcc4d6bed404d10b1f,True,False,,,6,0,0
23244,1321,passed,True,False,DSpace/DSpace,java,28,1,202474,fdf89d82d2b8b7131d68d50285cdad9d2f3e5d68,False,True,518.0,24.0,12,0,9
23247,1335,passed,True,False,DSpace/DSpace,java,28,1,215944,624b106a7465408737f7cc40f538a94ea74937de,False,True,707.0,149.0,0,17,2
23251,1372,passed,True,False,DSpace/DSpace,java,28,1,201649,c023cf3cc9729647a5e28c1241f2b82bc38c2d8d,True,False,,,1,0,0
23252,1379,passed,True,False,DSpace/DSpace,java,28,1,216611,4694b28fff3646fc0ff32ccdfa473ef59163b3b8,True,True,716.0,65.0,1,0,0
23253,1387,passed,True,False,DSpace/DSpace,java,28,1,216617,a64a68f08601ee106a5601e514c9c249fe24b6bd,True,True,717.0,23.0,1,0,0
23254,1388,passed,True,False,DSpace/DSpace,java,28,1,216625,3325265a3cb5dd8c1d9266bfa7d76164e6c23092,True,True,718.0,56.0,1,0,0
23256,1398,passed,False,False,DSpace/DSpace,java,28,1,181423,5110c839a97c64e4a0253e488806d93e597b4bea,True,False,,,1,0,0
23258,1406,passed,True,False,DSpace/DSpace,java,28,2,218028,78d47a3dea188586f7f3c542af8575dab846656f,True,True,719.0,7.0,1,0,0
23264,1429,passed,True,False,DSpace/DSpace,java,28,1,217955,094fe1fc1cafd7aa0f15630f29e0adf9b2f1009e,True,True,724.0,146.0,1,0,0
23267,1440,passed,True,False,DSpace/DSpace,java,28,1,208496,e0fb313da0955163f7f7df8ee4180f9572869aa1,True,True,729.0,22.0,2,0,0
23269,1443,passed,True,False,DSpace/DSpace,java,28,2,217894,ba043664ee64af05dc84471e817a8bd7d9bf5d87,True,True,527.0,36.0,0,0,1
23271,1445,passed,True,False,DSpace/DSpace,java,28,1,217969,86aa8e87e88617f23aee1836adc57d1a82252968,True,True,731.0,95.0,0,2,1
23302,1542,passed,True,False,DSpace/DSpace,java,27,2,217409,43fd72ce6465ffe3ac23e87be13716b6f727eb8d,True,True,749.0,118.0,0,0,6
23304,1547,passed,True,False,DSpace/DSpace,java,27,1,217221,13338e13853d99c622d87b1b0dc6a2e56116eaf8,True,True,748.0,20.0,1,5,0
23306,1549,passed,True,False,DSpace/DSpace,java,27,2,217443,c961190c659c49d42d8081cb0404d67dd957e9c3,True,True,758.0,71.0,1,0,0
23313,1562,passed,True,False,DSpace/DSpace,java,27,1,217469,8bb61f0dc51ce1b76446c76e9dc3671a0260a291,False,True,765.0,72.0,0,2,0
23314,1570,passed,True,False,DSpace/DSpace,java,27,1,217512,80e0cd79d5290faf6aaa0e61bf651b2d718ca287,False,True,765.0,72.0,0,1,2
23317,1574,passed,True,False,DSpace/DSpace,java,27,1,217446,58d319e5e4b7e3384bc5845cf6400dae37d22624,True,True,773.0,7.0,0,0,1
23325,1599,passed,True,False,DSpace/DSpace,java,27,1,207207,7712c7ed8bdf0577fe49e57aac7ea5382f20cca0,False,True,777.0,35.0,0,2,1
23327,1605,passed,True,False,DSpace/DSpace,java,26,1,207207,3d5d0c91ec3bec4f8077e27b94b7becc64e20948,False,True,777.0,35.0,0,2,0
23329,1612,passed,True,False,DSpace/DSpace,java,26,1,217534,a8cac9c32b497995071ccb4fe52be75eb87687c6,True,True,778.0,54.0,0,0,3
23334,1618,passed,True,True,DSpace/DSpace,java,26,1,201649,05d92f593a6032340797ea01a2003c2631a2dc42,False,False,,,2,0,0
23335,1619,passed,True,False,DSpace/DSpace,java,26,1,217576,5a50f2f208f8c64ae047a5e1ffec7643bb3d8dc8,True,True,793.0,29.0,0,0,1
23338,1639,failed,True,False,DSpace/DSpace,java,26,3,217701,a4b5b117e3913317b0d8787a1547ec4a7495d11a,True,True,803.0,29.0,7,0,0
23340,1649,passed,True,False,DSpace/DSpace,java,27,1,217617,98361ceccfeeb1671705fe2a9195c1c6b0451ddc,True,True,807.0,28.0,2,0,0
23350,1687,passed,True,False,DSpace/DSpace,java,25,1,217576,e50dae9e3b2a4eb11ac82ad4dd20868154b9428c,True,True,812.0,37.0,0,0,1
23356,1703,passed,True,False,DSpace/DSpace,java,24,1,217600,1c92350a5db1c26ca18aabb178321cedb5c42748,True,True,818.0,18.0,2,0,0
23362,1713,passed,True,False,DSpace/DSpace,java,24,1,217608,cad8f02807aefd7b6b2b43ec22897a5b54bb08c0,True,True,820.0,294.0,0,0,1
23363,1714,passed,True,False,DSpace/DSpace,java,24,1,217701,bd17a5cd35cd9c6cbf0ff49b392cf1baa4a229cf,True,True,819.0,26.0,0,0,1
23372,1744,passed,True,False,DSpace/DSpace,java,22,1,217938,16f2dbe64c82480c93e552be4e8f224b17df4fb6,True,True,836.0,109.0,0,0,2
